Occurrence;From;To;Sentiment;Index;Context
Robb galloped out to meet her , with Grey Wind racing beside his stallion . " It 's done , " she told him . " Lord Walder will grant you your crossing . His swords are yours as well , less four hundred he means to keep back to hold the Twins . I suggest that you leave four hundred of your own , a mixed force of archers and swordsmen . He can scarcely object to an offer to augment his garrison ... but make certain you give the command to a man you can trust . Lord Walder may need help keeping faith . ";Robb,Grey Wind,she,;It,Lord Walder,His swords,yours,four hundred he,I,He,certain you,a man you,Lord Walder,help,you your crossing,yours,the Twins,you leave,force,his garrison,certain you,the command,help,faith,;0.0996031746032;13275;422
" As you say , Mother , " Robb answered , gazing at the ranks of pikemen . " Perhaps ... Ser Helman Tallhart , do you think ? ";Robb,;you,you,you,;0.0;13276;422
" A fine choice . ";;;0.416666666667;13277;422
" What ... what did he want of us ? ";;he,he,;0.0;13278;422
" If you can spare a few of your swords , I need some men to escort two of Lord Frey 's grandsons north to Winterfell , " she told him . " I have agreed to take them as wards . They are young boys , aged eight years and seven . It would seem they are both named Walder . Your brother Bran will welcome the companionship of lads near his own age , I should think . ";she,;you,I,a few,some men,I,them,They,It,they,Your brother Bran,I,them,wards,young boys,eight years,they,Walder,the companionship,;0.216666666667;13279;422
" Is that all ? Two fosterlings ? That 's a small enough price to - ";;;-0.125;13280;422
" Lord Frey 's son Olyvar will be coming with us , " she went on . " He is to serve as your personal squire . His father would like to see him knighted , in good time . ";she,;son Olyvar,He,His father,see him,;0.325;13281;422
" A squire . ";;;0.0;13282;422
He shrugged . " Fine , that 's fine , if he ' s - ";He,;he,s,;0.416666666667;13283;422
" Also , if your sister Arya is returned to us safely , it is agreed that she will marry Lord Walder 's youngest son , Elmar , when the two of them come of age . ";;your sister Arya,it,she,Lord Walder,them come of age,;0.0;13284;422
Robb looked nonplussed . " Arya wo n't like that one bit . ";Robb,;Arya,;0.0;13285;422
" And you are to wed one of his daughters , once the fighting is done , " she finished . " His lordship has graciously consented to allow you to choose whichever girl you prefer . He has a number he thinks might be suitable . ";she,;you,His lordship,you,He,a number he,you,you,a number he,;0.55;13286;422
To his credit , Robb did not flinch . " I see . ";Robb,;I,;0.0;13287;422
" Do you consent ? ";;you,you,;0.0;13288;422
" Can I refuse ? ";;I,I,;0.0;13289;422
" Not if you wish to cross . ";;you,;0.0;13290;422
" I consent , " Robb said solemnly .;Robb,;I,;0.0;13291;422
" Are you well , Snow ? ";;you,;0.0;13306;423
" Well , " his raven squawked . " Well . ";his,;;0.0;13308;423
" I am , my lord , " Jon lied ...;Jon,;I,;0.0;13309;423
loudly , as if that could make it true . " And you ? ";;;0.35;13310;423
Mormont frowned . " A dead man tried to kill me . How well could I be ? ";Mormont,;A dead man,I,me,I,;-0.2;13311;423
The pale stubble of his new whiskers made him look old , disreputable , and grumpy . " You do not look well . How is your hand ? ";his new whiskers,him,;You,your hand,;0.118181818182;13314;423
" Healing . ";;;0.0;13315;423
His cracked red skin oozed fluid , and fearsome blood blisters rose between his fingers , big as roaches . " The maester says I 'll have scars , but otherwise the hand should be as good as it was before . ";His,red skin,fearsome blood blisters,;The maester,I,the hand,it,I,scars,;0.25;13319;423
" A scarred hand is nothing . On the Wall , you 'll be wearing gloves often as not . ";;A scarred hand,you,gloves,;0.0;13320;423
" As you say , my lord . ";;you,;0.0;13321;423
" Dywen and Hake returned last night , " the Old Bear said . " They found no sign of your uncle , no more than the others did . ";the Old Bear,;Dywen and Hake,last night,They,the others,no sign,;0.2;13329;424
" I know . ";;I,;0.0;13330;424
" You know , " Mormont grumbled . " How is it that everyone knows everything around here ? ";Mormont,;You,it that everyone,it that everyone,everything,;0.0;13332;424
He did not seem to expect an answer . " It would seem there were only the two of ... of those creatures , whatever they were , I will not call them men . And thank the gods for that . Any more and ... well , that does n't bear thinking of . There will be more , though . I can feel it in these old bones of mine , and Maester Aemon agrees . The cold winds are rising . Summer is at an end , and a winter is coming such as this world has never seen . ";He,;It,they,I,them,I,it,Maester Aemon,The cold winds,Summer,a winter,this world,them,the gods,it,these old bones,;0.0833333333333;13333;424
The Stark words had never sounded so grim or ominous to Jon as they did now . " My lord , " he asked hesitantly , " it 's said there was a bird last night ... ";The Stark words,they,he,Jon,;it,a bird,;-0.4;13335;424
" There was . What of it ? ";;;0.0;13336;424
" I had hoped for some word of my father . ";;I,;0.0;13337;424
" Father , " taunted the old raven , bobbing its head as it walked across Mormont 's shoulders . " Father . ";it,Mormont,;;0.1;13338;424
The Lord Commander reached up to pinch its beak shut , but the raven hopped up on his head , fluttered its wings , and flew across the chamber to light above a window . " Grief and noise , " Mormont grumbled . " That 's all they 're good for , ravens . Why I put up with that pestilential bird ... if there was news of Lord Eddard , do n't you think I would have sent for you ? Bastard or no , you 're still his blood . The message concerned Ser Barristan Selmy . It seems he 's been removed from the Kingsguard . They gave his place to that black dog Clegane , and now Selmy 's wanted for treason . The fools sent some watchmen to seize him , but he slew two of them and escaped . ";The Lord Commander,its beak,Mormont,;all they,I,you,I,you,The message,It,he,They,The fools,he,all they,I,Ser Barristan Selmy,he,his place,for treason,some watchmen,him,;0.0166666666667;13339;424
Mormont snorted , leaving no doubt of his view of men who'd send gold cloaks against a knight as renowed as Barristan the Bold . " We have white shadows in the woods and unquiet dead stalking our halls , and a boy sits the Iron Throne , " he said in disgust .;Mormont,men,he,;We,a boy,white shadows,the Iron Throne,;0.0444444444444;13340;424
The raven laughed shrilly . " Boy , boy , boy , boy . ";;;0.7;13341;424
Pain shot through his burned fingers . " What of my sisters ? ";his,;;0.0;13344;424
" The message made no mention of Lord Eddard or the girls . ";;The message,;0.0;13345;424
He gave an irritated shrug . " Perhaps they never got my letter . Aemon sent two copies , with his best birds , but who can say ? More like , Pycelle did not deign to reply . It would not be the first time , nor the last . I fear we count for less than nothing in King 's Landing . They tell us what they want us to know , and that 's little enough . ";He,;they,Aemon,Pycelle,It,I,we,They,they,my letter,two copies,the first time,we,us,us,;0.199404761905;13346;424
" Corn , " the raven was crying . " Corn , corn . ";;;-0.2;13354;425
" Oh , be quiet , " the Old Bear told it . " Snow , how soon does Maester Aemon say you 'll have use of that hand back ? ";the Old Bear,;Maester Aemon,you,Maester Aemon,you,;0.0333333333333;13355;425
" Soon , " Jon replied .;Jon,;;0.0;13356;425
" Good . ";;;0.65;13357;425
On the table between them , Lord Mormont laid a large sword in a black metal scabbard banded with silver . " Here . You 'll be ready for this , then . ";Lord Mormont,a black metal scabbard,;You,;0.0619047619048;13358;425
He had no inkling what this meant . " My lord ? ";He,;;0.0;13361;425
" The fire melted the silver off the pommel and burnt the crossguard and grip . Well , dry leather and old wood , what could you expect ? The blade , now ... you'd need a fire a hundred times as hot to harm the blade . ";;The fire,you,you'd,the silver,the crossguard,you,a hundred times,the blade,;0.0944444444444;13362;425
Mormont shoved the scabbard across the rough oak planks . " I had the rest made anew . Take it . ";Mormont,;I,the rest,the rest,it,;-0.1;13363;425
" Take it , " echoed his raven , preening . " Take it , take it . ";his,;it,it,it,;0.0;13364;425
Where Ice was a true two-handed greatsword , this was a hand-and-a-halfer , sometimes named a " bastard sword . ";Ice,;;0.35;13372;426
When Jon turned it sideways , he could see the ripples in the dark steel where the metal had been folded back on itself again and again . " This is Valyrian steel , my lord , " he said wonderingly .;Jon,he,the metal,he,;Valyrian steel,;-0.075;13374;426
" It is , " the Old Bear told him . " It was my father 's sword , and his father 's before him . The Mormonts have carried it for five centuries . I wielded it in my day and passed it on to my son when I took the black . ";the Old Bear,;It,It,The Mormonts,it,I,it,it,I,my father,it,five centuries,it,my day,it,the black,;-0.0333333333333;13376;426
The edges glimmered faintly as they kissed the light . " Your son - ";The edges,they,;;0.4;13380;426
" My son brought dishonor to House Mormont , but at least he had the grace to leave the sword behind when he fled . My sister returned it to my keeping , but the very sight of it reminded me of Jorah 's shame , so I put it aside and thought no more of it until we found it in the ashes of my bedchamber . The original pommel was a bear 's head , silver , yet so worn its features were all but indistinguishable . For you , I thought a white wolf more apt . One of our builders is a fair stonecarver . ";;My son,least he,he,My sister,it,me,I,it,we,it,The original pommel,its features,I,our builders,dishonor,the grace,the sword,it,me,Jorah,it,we,it,the ashes,its features,a white wolf,a fair stonecarver,;0.241666666667;13381;426
He twitched his burned fingers , feeling a throb of pain deep under the skin . " My lord , you honor me , but - ";He,his,;you,me,;0.0;13389;427
" Spare me your but ' s , boy , " Lord Mormont interrupted . " I would not be sitting here were it not for you and that beast of yours . You fought bravely ... and more to the point , you thought quickly . Fire ! Yes , damn it . We ought to have known . We ought to have remembered . The Long Night has come before . Oh , eight thousand years is a good while , to be sure ... yet if the Night 's Watch does not remember , who will ? ";Lord Mormont,;I,You,you,We,We,The Long Night,eight thousand years,Watch,it,a good,;0.43125;13390;427
